	Lon	Lat	Datetime	Date	Year	Month	Day	Hour	Minute	Second	salinity	sstskin_c	sstskin_k	windu10	windu10_moment2	pco2sw_corr_split	pressure_met	pco2_air_noaa_2018	pco2_sst	OF [g C m-2 day-1]	OK3 [cm h-1]	OSFC [g m-3]	OIC1 [g m-3]
1	-5.027979	50.216161	14/09/2018 00:00	14/09/2018	2018	9	14	0	0	0	34.4174	16.709	289.859	2.057613169	4.233771952	488.0550485	1024.1	401.3573	16.642	0.014376206105918955	1.4204822916004394	0.21290466407145597	0.1707352832007006
2	-5.027979	50.216161	14/09/2018 01:00	14/09/2018	2018	9	14	1	0	0	34.17596667	16.6811667	289.8311667	2.057613169	4.233771952	550.94484	1023.9	401.3573	16.598	0.022832673789666212	1.4194605860145086	0.23809743414820614	0.1710746920392516
3	-5.027979	50.216161	14/09/2018 02:00	14/09/2018	2018	9	14	2	0	0	33.9364	16.606	289.756	2.572016461	6.615268675	588.0350455	1023.5	401.3573	16.51466667	0.04061160560820813	2.0269328702069758	0.25511095420490093	0.1716276648198633
4	-5.027979	50.216161	14/09/2018 03:00	14/09/2018	2018	9	14	3	0	0	33.7189	16.542	289.692	2.572016461	6.615268675	627.3139386	1022.9	401.3573	16.463	0.04894757270142801	2.02357236816636	0.27285522036003707	0.17206899556389152
5	-5.027979	50.216161	14/09/2018 04:00	14/09/2018	2018	9	14	4	0	0	33.61511667	16.479	289.629	2.572016461	6.615268675	652.3274798	1022.5	401.3573	16.4075	0.05425925608532012	2.0202675045217355	0.28433835941655267	0.17243227114714077
6	-5.027979	50.216161	14/09/2018 05:00	14/09/2018	2018	9	14	5	0	0	33.76888333	16.479	289.629	3.086419753	9.525986892	631.4023867	1022.6	401.3573	16.43116667	0.06711624537460602	2.730576779231152	0.27471745640485395	0.17230282206048184
7	-5.027979	50.216161	14/09/2018 06:00	14/09/2018	2018	9	14	6	0	0	34.26418333	16.5185	289.6685	1.543209877	2.381496723	564.7004319	1022.4	401.3573	16.479	0.015902088504061905	0.9068337008862938	0.2446551740935419	0.17158918411599694
8	-5.027979	50.216161	14/09/2018 07:00	14/09/2018	2018	9	14	7	0	0	34.5579	16.5301667	289.6801667	3.086419753	9.525986892	478.7386686	1022.5	401.3573	16.451	0.023672113629086073	2.7342059549884894	0.20734040573629567	0.17126638336504607
9	-5.027979	50.216161	14/09/2018 08:00	14/09/2018	2018	9	14	8	0	0	34.67068333	16.499	289.649	3.600823045	12.9659266	464.8349759	1022.6	401.3573	16.431	0.025476190552041974	3.544810372473821	0.20128579663915683	0.1713403883343504
10	-5.027979	50.216161	14/09/2018 09:00	14/09/2018	2018	9	14	9	0	0	34.70001667	16.5226667	289.6726667	4.115226337	16.93508781	453.9500412	1022.5	401.3573	16.459	0.026986713491030944	4.462506284497239	0.1963688685627176	0.17117122571869622
11	-5.027979	50.216161	14/09/2018 10:00	14/09/2018	2018	9	14	10	0	0	34.60853333	16.586	289.736	5.658436214	32.01790039	455.0259268	1023.1	401.3573	16.5465	0.04766035800195743	7.835116112924338	0.1963735156318177	0.17102802972630798
12	-5.027979	50.216161	14/09/2018 11:00	14/09/2018	2018	9	14	11	0	0	34.39313333	16.7051667	289.8551667	5.658436214	32.01790039	477.6343694	1023.2	401.3573	16.63383333	0.06657971893267514	7.85931662138078	0.20592304499419056	0.17062538377029718
13	-5.027979	50.216161	14/09/2018 12:00	14/09/2018	2018	9	14	12	0	0	34.2641	16.7846667	289.9346667	6.172839506	38.10394757	497.7468665	1023.1	401.3573	16.74883333	0.09640773467815406	9.208798767263293	0.21393688720880447	0.17031568267990074
14	-5.027979	50.216161	14/09/2018 13:00	14/09/2018	2018	9	14	13	0	0	34.02756667	16.979	290.129	6.687242798	44.71921624	519.5543488	1023.2	401.3573	16.9115	0.13627711237255827	10.698436616173383	0.22262206170107146	0.16954689549464452
15	-5.027979	50.216161	14/09/2018 14:00	14/09/2018	2018	9	14	14	0	0	33.78245	17.5301667	290.6801667	6.687242798	44.71921624	549.4216802	1023.0	401.3573	17.1575	0.17700076091147074	10.850234783320282	0.23489739472742566	0.166926223117554
16	-5.027979	50.216161	14/09/2018 15:00	14/09/2018	2018	9	14	15	0	0	33.60675	17.8631667	291.0131667	6.687242798	44.71921624	577.3003716	1023.2	401.3573	17.31216667	0.21278454040768355	10.942161458938342	0.24647693732619347	0.16545069264631432
17	-5.027979	50.216161	14/09/2018 16:00	14/09/2018	2018	9	14	16	0	0	33.40526667	17.2761667	290.4261667	7.201646091	51.86370641	599.2304119	1023.0	401.3573	17.04216667	0.26237374813993514	12.338894911144598	0.25716455957029494	0.16856473288762713
18	-5.027979	50.216161	14/09/2018 17:00	14/09/2018	2018	9	14	17	0	0	33.41215	17.1178333	290.2678333	6.687242798	44.71921624	614.0761625	1023.1	401.3573	17.03816667	0.24142643526061874	10.736626855195007	0.26308110036246496	0.16938840769280736
19	-5.027979	50.216161	14/09/2018 18:00	14/09/2018	2018	9	14	18	0	0	33.89566667	16.9908333	290.1408333	5.658436214	32.01790039	557.4266805	1023.5	401.3573	16.75666667	0.13474751763933085	7.917394616360085	0.24057291907538952	0.1696596935297369
20	-5.027979	50.216161	14/09/2018 19:00	14/09/2018	2018	9	14	19	0	0	34.3773	16.6538333	289.8038333	4.115226337	16.93508781	455.862562	1023.7	401.3573	16.55433333	0.0280302818533046	4.477696968592094	0.1970767613021022	0.1709935221113629
21	-5.027979	50.216161	14/09/2018 20:00	14/09/2018	2018	9	14	20	0	0	34.44298333	16.5383333	289.6883333	3.600823045	12.9659266	447.1334705	1024.1	401.3573	16.475	0.01873407787948223	3.5484300968287292	0.1936035536221703	0.17160547117412156
22	-5.027979	50.216161	14/09/2018 21:00	14/09/2018	2018	9	14	21	0	0	34.50218333	16.5421667	289.6921667	3.086419753	9.525986892	444.3379502	1024.4	401.3573	16.483	0.013584769225120849	2.73505659275049	0.19227571113901457	0.17158026913072047
23	-5.027979	50.216161	14/09/2018 22:00	14/09/2018	2018	9	14	22	0	0	34.43128333	16.554	289.704	3.600823045	12.9659266	440.2359337	1024.7	401.3573	16.51083333	0.015972863048456347	3.5498737166592176	0.19038458744866518	0.17163642868377585
24	-5.027979	50.216161	14/09/2018 23:00	14/09/2018	2018	9	14	23	0	0	34.22421667	16.59	289.74	4.115226337	16.93508781	461.4213794	1024.5	401.3573	16.546	0.029998575832823685	4.470301693358988	0.19957056786495816	0.17160957674084948
25	-5.027979	50.216161	15/09/2018 00:00	15/09/2018	2018	9	15	0	0	0	34.09581667	16.622	289.772	3.086419753	9.525986892	484.2182126	1024.7	401.3573	16.57	0.024899017210680253	2.7407203101213273	0.2094507108048055	0.1715971930046224
26	-5.027979	50.216161	15/09/2018 01:00	15/09/2018	2018	9	15	1	0	0	33.97003333	16.654	289.804	2.057613169	4.233771952	518.1124053	1024.6	401.3573	16.59	0.017918735592577537	1.4184625590287288	0.22416681604597932	0.1715313778899453
27	-5.027979	50.216161	15/09/2018 02:00	15/09/2018	2018	9	15	2	0	0	33.78276667	16.6578333	289.8078333	2.572016461	6.615268675	556.681141	1024.6	401.3573	16.578	0.033875885310858375	2.029653546583782	0.2412323828134951	0.1716887297274042
28	-5.027979	50.216161	15/09/2018 03:00	15/09/2018	2018	9	15	3	0	0	33.64641667	16.618	289.768	2.572016461	6.615268675	589.177747	1024.5	401.3573	16.53433333	0.04079570075277081	2.0275624974861355	0.2558464590108221	0.1720107761745939
29	-5.027979	50.216161	15/09/2018 04:00	15/09/2018	2018	9	15	4	0	0	33.49643333	16.5461667	289.6961667	2.572016461	6.615268675	622.0683448	1024.2	401.3573	16.463	0.047812409680700906	2.023791773122854	0.2709197946787028	0.1724816172360803
30	-5.027979	50.216161	15/09/2018 05:00	15/09/2018	2018	9	15	5	0	0	33.44066667	16.467	289.617	2.572016461	6.615268675	635.9583025	1024.6	401.3573	16.4115	0.050586825629906955	2.019638368387775	0.2773878909860667	0.17302344464567
31	-5.027979	50.216161	15/09/2018 06:00	15/09/2018	2018	9	15	6	0	0	33.67336667	16.459	289.609	2.572016461	6.615268675	610.7105336	1024.7	401.3573	16.41516667	0.04512131310370639	2.0192189679848593	0.2659684835842086	0.17286046793741175
32	-5.027979	50.216161	15/09/2018 07:00	15/09/2018	2018	9	15	7	0	0	34.12721667	16.455	289.605	1.543209877	2.381496723	525.3824516	1025.1	401.3573	16.37583333	0.012183741681332832	0.9053404846289509	0.2285901789103827	0.17251670025699758
33	-5.027979	50.216161	15/09/2018 08:00	15/09/2018	2018	9	15	8	0	0	34.22023333	16.3993333	289.5493333	2.057613169	4.233771952	477.6809154	1025.2	401.3573	16.368	0.011810695759891998	1.4091236460618997	0.20766338158733044	0.17274009258397383
34	-5.027979	50.216161	15/09/2018 09:00	15/09/2018	2018	9	15	9	0	0	34.33653333	16.443	289.593	3.086419753	9.525986892	469.8694413	1025.2	401.3573	16.39566667	0.020695151052724004	2.728023783334705	0.2040066503633598	0.1723977631609138
35	-5.027979	50.216161	15/09/2018 10:00	15/09/2018	2018	9	15	10	0	0	34.31441667	16.511	289.661	4.62962963	21.43347051	462.2377847	1025.2	401.3573	16.47883333	0.03699041903934972	5.4785669065036	0.20019204914954902	0.17205937346490477
36	-5.027979	50.216161	15/09/2018 11:00	15/09/2018	2018	9	15	11	0	0	34.20183333	16.598	289.748	4.62962963	21.43347051	477.5080269	1025.1	401.3573	16.562	0.045789945542401775	5.490934729434137	0.20643773802977847	0.171691114884311
37	-5.027979	50.216161	15/09/2018 12:00	15/09/2018	2018	9	15	12	0	0	34.0442	16.6416667	289.7916667	4.62962963	21.43347051	488.7705085	1024.7	401.3573	16.61	0.05229711551450695	5.497146948165639	0.21118246630425014	0.17154287688963105
38	-5.027979	50.216161	15/09/2018 13:00	15/09/2018	2018	9	15	13	0	0	33.8941	16.7568333	289.9068333	5.658436214	32.01790039	501.7629623	1024.6	401.3573	16.68916667	0.08593433686466248	7.869813650513994	0.2165621246305071	0.17106425735728292
39	-5.027979	50.216161	15/09/2018 14:00	15/09/2018	2018	9	15	14	0	0	33.79578333	16.7608333	289.9108333	5.144032922	26.4610747	519.4173626	1024.2	401.3573	16.75283333	0.08393612899005405	6.640950268543617	0.2237313926572962	0.17106816576212028
40	-5.027979	50.216161	15/09/2018 15:00	15/09/2018	2018	9	15	15	0	0	33.6367	16.836	289.986	5.144032922	26.4610747	535.7537341	1023.3	401.3573	16.81216667	0.09571798139033914	6.6538403748993655	0.2306117584332625	0.1706727006878656
41	-5.027979	50.216161	15/09/2018 16:00	15/09/2018	2018	9	15	16	0	0	33.55491667	16.8878333	290.0378333	6.172839506	38.10394757	545.8861117	1022.7	401.3573	16.78833333	0.14419831091568053	9.233325139509258	0.23544926575225045	0.17037776806274793
42	-5.027979	50.216161	15/09/2018 17:00	15/09/2018	2018	9	15	17	0	0	33.58291667	16.8203333	289.9703333	4.62962963	21.43347051	553.8620806	1022.6	401.3573	16.705	0.09118086791211336	5.5225802109227144	0.23947999460992647	0.17068601272882641
43	-5.027979	50.216161	15/09/2018 18:00	15/09/2018	2018	9	15	18	0	0	33.71875	16.737	289.887	5.144032922	26.4610747	539.0687985	1022.2	401.3573	16.63366667	0.0994560498430712	6.636864022840326	0.23336424400824948	0.1709250850540608
44	-5.027979	50.216161	15/09/2018 19:00	15/09/2018	2018	9	15	19	0	0	33.9001	16.598	289.748	5.144032922	26.4610747	521.9472118	1022.1	401.3573	16.48283333	0.08775872183336209	6.613042710017379	0.2267590893812869	0.1714651260717136
45	-5.027979	50.216161	15/09/2018 20:00	15/09/2018	2018	9	15	20	0	0	34.15995	16.475	289.625	4.62962963	21.43347051	479.1369467	1021.8	401.3573	16.38366667	0.048075451395286996	5.473447963418373	0.20841208995586225	0.17181461389461328
46	-5.027979	50.216161	15/09/2018 21:00	15/09/2018	2018	9	15	21	0	0	34.23121667	16.3995	289.5495	5.144032922	26.4610747	452.7850467	1021.5	401.3573	16.332	0.03951302485433881	6.57906081542411	0.19711856633263677	0.17209408211237168
47	-5.027979	50.216161	15/09/2018 22:00	15/09/2018	2018	9	15	22	0	0	34.28006667	16.3876667	289.5376667	5.658436214	32.01790039	456.1301576	1021.3	401.3573	16.348	0.04918023508110789	7.79487560470065	0.19836461772286415	0.17207585359586403
48	-5.027979	50.216161	15/09/2018 23:00	15/09/2018	2018	9	15	23	0	0	34.17453333	16.4035	289.5535	6.687242798	44.71921624	460.7592003	1020.5	401.3573	16.348	0.07228790429219953	10.540429181919691	0.2005310042982175	0.17195535562025335
49	-5.027979	50.216161	16/09/2018 00:00	16/09/2018	2018	9	16	0	0	0	34.03271667	16.4035	289.5535	6.687242798	44.71921624	504.0990609	1020.3	402.4093	16.344	0.11913536720572249	10.540429181919691	0.21960161046804888	0.17250700409199524
50	-5.027979	50.216161	16/09/2018 01:00	16/09/2018	2018	9	16	1	0	0	33.90001667	16.4111667	289.5611667	7.201646091	51.86370641	504.8682874	1019.2	402.4093	16.364	0.13766050081356965	12.066830866090866	0.21993768566423763	0.17240362917320162
51	-5.027979	50.216161	16/09/2018 02:00	16/09/2018	2018	9	16	2	0	0	33.7694	16.419	289.569	7.716049383	59.53741808	531.7199757	1018.4	402.4093	16.36	0.19561766665115352	13.69583124472327	0.23186137181373923	0.17234883865803868
52	-5.027979	50.216161	16/09/2018 03:00	16/09/2018	2018	9	16	3	0	0	33.66841667	16.431	289.581	7.716049383	59.53741808	557.6793615	1017.9	402.4093	16.368	0.2333689536735022	13.700101788027041	0.24327086546477353	0.17229543365038766
53	-5.027979	50.216161	16/09/2018 04:00	16/09/2018	2018	9	16	4	0	0	33.57301667	16.431	289.581	7.201646091	51.86370641	582.6358479	1017.4	402.4093	16.368	0.2375730791148394	12.07305512512575	0.25429166947638476	0.17230017524514693
54	-5.027979	50.216161	16/09/2018 05:00	16/09/2018	2018	9	16	5	0	0	33.5483	16.435	289.585	6.172839506	38.10394757	588.8697799	1017.0	402.4093	16.36	0.18596846623012467	9.125784747559566	0.25714337998462783	0.17223357433756795
55	-5.027979	50.216161	16/09/2018 06:00	16/09/2018	2018	9	16	6	0	0	33.6485	16.431	289.581	6.172839506	38.10394757	573.4047709	1017.2	402.4093	16.372	0.17064950165108206	9.124836584844697	0.2501172903371982	0.17219374797000703
56	-5.027979	50.216161	16/09/2018 07:00	16/09/2018	2018	9	16	7	0	0	33.75036667	16.4191667	289.5691667	5.144032922	26.4610747	547.1395627	1017.5	402.4093	16.34	0.1052054020098799	6.5824238669754624	0.23880596222085526	0.17221106487504642
57	-5.027979	50.216161	16/09/2018 08:00	16/09/2018	2018	9	16	8	0	0	33.9074	16.384	289.534	6.687242798	44.71921624	511.9035668	1017.1	402.4093	16.312	0.12950651310663344	10.535084039575077	0.22339891021068586	0.1721785811415877
58	-5.027979	50.216161	16/09/2018 09:00	16/09/2018	2018	9	16	9	0	0	34.0591	16.384	289.534	7.201646091	51.86370641	500.0710227	1017.5	402.4093	16.316	0.13287246427295843	12.058309557170045	0.2180161415476015	0.17210296730214567
59	-5.027979	50.216161	16/09/2018 10:00	16/09/2018	2018	9	16	10	0	0	34.09903333	16.372	289.522	6.687242798	44.71921624	499.8061791	1017.7	402.4093	16.3	0.11577179572671382	10.531796946405539	0.21796533037005975	0.1721628443698643
60	-5.027979	50.216161	16/09/2018 11:00	16/09/2018	2018	9	16	11	0	0	34.06923333	16.4115	289.5615	7.201646091	51.86370641	477.6725539	1017.2	402.4093	16.3915	0.10358157492086173	12.066936193873842	0.2076626290259545	0.1718963095087683
61	-5.027979	50.216161	16/09/2018 12:00	16/09/2018	2018	9	16	12	0	0	33.96896667	16.5265	289.6765	7.716049383	59.53741808	491.8499346	1017.1	402.4093	16.447	0.1396663424770114	13.734124346155808	0.21374018836277064	0.17136813179863297
62	-5.027979	50.216161	16/09/2018 13:00	16/09/2018	2018	9	16	13	0	0	33.86816667	16.5858333	289.7358333	7.716049383	59.53741808	500.0188313	1017.2	402.4093	16.57033333	0.14953422665301072	13.75526449786341	0.21646515992311763	0.17116910052581144
63	-5.027979	50.216161	16/09/2018 14:00	16/09/2018	2018	9	16	14	0	0	33.68651667	16.7091667	289.8591667	7.201646091	51.86370641	524.1372424	1017.1	402.4093	16.70133333	0.16216373729030917	12.16041161128039	0.22624190284290482	0.17067781008778485
64	-5.027979	50.216161	16/09/2018 15:00	16/09/2018	2018	9	16	15	0	0	33.50838333	16.84	289.99	6.687242798	44.71921624	537.0954859	1016.9	402.4093	16.7805	0.1574314234639411	10.660225049231537	0.23166325062027995	0.17012944046114317
65	-5.027979	50.216161	16/09/2018 16:00	16/09/2018	2018	9	16	16	0	0	33.3905	16.8718333	290.0218333	6.172839506	38.10394757	564.8285498	1016.7	402.4093	16.78083333	0.16353879511638292	9.229515784040515	0.24387020199290624	0.17004058164634972
66	-5.027979	50.216161	16/09/2018 17:00	16/09/2018	2018	9	16	17	0	0	33.39031667	16.848	289.998	5.658436214	32.01790039	587.021981	1016.7	402.4093	16.77266667	0.15770908385352336	7.8883411118895586	0.25346745734344134	0.17016462175325875
67	-5.027979	50.216161	16/09/2018 18:00	16/09/2018	2018	9	16	18	0	0	33.44083333	16.828	289.978	5.658436214	32.01790039	558.2362673	1016.8	402.4093	16.72516667	0.13462253757699946	7.884277547746687	0.2413832401011265	0.17023820030423648
68	-5.027979	50.216161	16/09/2018 19:00	16/09/2018	2018	9	16	19	0	0	33.52485	16.733	289.883	5.658436214	32.01790039	551.7344025	1016.9	402.4093	16.65783333	0.12870525863614848	7.864970879598385	0.23885635848708445	0.170671501963962
69	-5.027979	50.216161	16/09/2018 20:00	16/09/2018	2018	9	16	20	0	0	33.63416667	16.745	289.895	5.658436214	32.01790039	534.3745208	1016.8	402.4093	16.6615	0.11463063039462423	7.8674076871031815	0.2311984904841876	0.1704888329146137
70	-5.027979	50.216161	16/09/2018 21:00	16/09/2018	2018	9	16	21	0	0	33.77536667	16.6933333	289.8433333	5.658436214	32.01790039	509.1069141	1017.1	402.4093	16.59	0.09415190308018478	7.856911346141159	0.2206073108381228	0.17067680012157888
71	-5.027979	50.216161	16/09/2018 22:00	16/09/2018	2018	9	16	22	0	0	33.90043333	16.634	289.784	5.658436214	32.01790039	487.652884	1016.8	402.4093	16.546	0.07640825534546739	7.844862554962175	0.2114006956272276	0.17081773724196764
72	-5.027979	50.216161	16/09/2018 23:00	16/09/2018	2018	9	16	23	0	0	33.85336667	16.598	289.748	5.658436214	32.01790039	502.5372275	1016.4	402.4093	16.546	0.08810218674830286	7.837550929583362	0.2178199484716854	0.1709823013440629
73	-5.027979	50.216161	17/09/2018 00:00	17/09/2018	2018	9	17	0	0	0	33.7788	16.642	289.792	5.658436214	32.01790039	489.7331596	1016.1	402.4093	16.566	0.07818939766526449	7.8464861828405175	0.2122912658163696	0.1707708770274273
74	-5.027979	50.216161	17/09/2018 01:00	17/09/2018	2018	9	17	1	0	0	33.74513333	16.6575	289.8075	6.687242798	44.71921624	514.90264	1015.7	402.4093	16.622	0.13271894862769873	10.610103639295168	0.22277281351885556	0.17065309460922823
75	-5.027979	50.216161	17/09/2018 02:00	17/09/2018	2018	9	17	2	0	0	33.58241667	16.709	289.859	6.172839506	38.10394757	550.660173	1015.4	402.4093	16.6615	0.14939445268848262	9.19082452736846	0.238214079667017	0.17048600104377729
76	-5.027979	50.216161	17/09/2018 03:00	17/09/2018	2018	9	17	3	0	0	33.45193333	16.753	289.903	5.658436214	32.01790039	575.8613861	1014.8	402.4093	16.697	0.14878872155445672	7.86903851624186	0.24906050244104827	0.17027667069371255
77	-5.027979	50.216161	17/09/2018 04:00	17/09/2018	2018	9	17	4	0	0	33.38028333	16.7921667	289.9421667	5.144032922	26.4610747	593.682635	1014.3	402.4093	16.725	0.13819658108314647	6.646324422043396	0.25669192844943767	0.17005470593639496
78	-5.027979	50.216161	17/09/2018 05:00	17/09/2018	2018	9	17	5	0	0	33.34938333	16.796	289.946	4.62962963	21.43347051	622.6402872	1013.9	402.4093	16.725	0.13149835060585063	5.519116682452439	0.26927029289893034	0.16999538611301715
79	-5.027979	50.216161	17/09/2018 06:00	17/09/2018	2018	9	17	6	0	0	33.33983333	16.7766667	289.9266667	4.62962963	21.43347051	619.9222582	1013.8	402.4093	16.693	0.13015782594701147	5.516361835842415	0.2683998493667929	0.17008790194240953
80	-5.027979	50.216161	17/09/2018 07:00	17/09/2018	2018	9	17	7	0	0	33.43278333	16.741	289.891	5.658436214	32.01790039	591.5617902	1013.7	402.4093	16.6655	0.1623718132248454	7.866595399972052	0.2561720295394726	0.17016923069556705
81	-5.027979	50.216161	17/09/2018 08:00	17/09/2018	2018	9	17	8	0	0	33.47788333	16.737	289.887	6.172839506	38.10394757	582.7773779	1013.5	402.4093	16.689	0.18086939891167805	9.19747245211728	0.2520514762408161	0.1701134764926527
82	-5.027979	50.216161	17/09/2018 09:00	17/09/2018	2018	9	17	9	0	0	33.51036667	16.749	289.899	7.201646091	51.86370641	569.5240836	1013.0	402.4093	16.689	0.22312715223504406	12.172929582722093	0.2463091830519727	0.16993508909799127
83	-5.027979	50.216161	17/09/2018 10:00	17/09/2018	2018	9	17	10	0	0	33.59483333	16.7648333	289.9148333	7.716049383	59.53741808	560.6902027	1012.6	402.4093	16.705	0.2406380516971314	13.819086209678433	0.2422613241372752	0.16970525686013363
84	-5.027979	50.216161	17/09/2018 11:00	17/09/2018	2018	9	17	11	0	0	33.75966667	16.7766667	289.9266667	8.230452675	67.74035123	520.0926128	1011.8	402.4093	16.68516667	0.206896998408277	15.567863916882908	0.22472809506425317	0.1693530717917114
85	-5.027979	50.216161	17/09/2018 12:00	17/09/2018	2018	9	17	12	0	0	33.78163333	16.7566667	289.9066667	8.744855967	76.47250588	497.9511049	1011.1	402.4093	16.733	0.18944520963210867	17.40630857614325	0.21466545459881295	0.16931666414845514
86	-5.027979	50.216161	17/09/2018 13:00	17/09/2018	2018	9	17	13	0	0	33.61221667	16.9431667	290.0931667	9.773662551	95.52447967	512.7628204	1010.3	402.4093	16.90333333	0.267535172642284	21.51086383833412	0.2201979635432556	0.16837624711255714
87	-5.027979	50.216161	17/09/2018 14:00	17/09/2018	2018	9	17	14	0	0	33.49448333	17.1851667	290.3351667	10.28806584	105.8442988	519.4123965	1009.3	402.4093	17.16933333	0.3106522027915645	23.823668609292085	0.2214111004152112	0.16707924248324982
88	-5.027979	50.216161	17/09/2018 15:00	17/09/2018	2018	9	17	15	0	0	33.3084	17.8076667	290.9576667	10.80246914	116.6933394	525.6099966	1008.0	402.4093	17.35183333	0.3841685215950566	26.5231345286661	0.22426303869919473	0.16391186973827485
89	-5.027979	50.216161	17/09/2018 16:00	17/09/2018	2018	9	17	16	0	0	33.27356667	17.3001667	290.4501667	10.80246914	116.6933394	542.9941206	1007.1	402.4093	17.118	0.4160987193281942	26.18330690366013	0.2325441179127564	0.16632846874946763
90	-5.027979	50.216161	17/09/2018 17:00	17/09/2018	2018	9	17	17	0	0	33.28516667	17.201	290.351	10.28806584	105.8442988	538.0335921	1006.3	402.4093	17.126	0.3625204049949674	23.833327736067815	0.23006241792014742	0.16668470985493522
91	-5.027979	50.216161	17/09/2018 18:00	17/09/2018	2018	9	17	18	0	0	33.25343333	17.1573333	290.3073333	9.773662551	95.52447967	546.0098506	1005.3	402.4093	17.062	0.3490410966703463	21.629438463227913	0.23400520174866823	0.16676638252247236
92	-5.027979	50.216161	17/09/2018 19:00	17/09/2018	2018	9	17	19	0	0	33.30573333	17.082	290.232	9.259259259	85.73388203	550.1534228	1004.5	402.4093	16.995	0.32409158885797745	19.518333515039426	0.23615108896467274	0.16696579611161919
93	-5.027979	50.216161	17/09/2018 20:00	17/09/2018	2018	9	17	20	0	0	33.39215	17.0265	290.1765	9.773662551	95.52447967	538.3140264	1003.6	402.4093	16.959	0.3318052684729364	21.556989752663764	0.23114944989272682	0.16701610067128775
94	-5.027979	50.216161	17/09/2018 21:00	17/09/2018	2018	9	17	21	0	0	33.48361667	17.0026667	290.1526667	10.80246914	116.6933394	520.5141297	1002.3	402.4093	16.89166667	0.3561779561168753	25.984548075439367	0.22394648548425872	0.16683274185304287
95	-5.027979	50.216161	17/09/2018 22:00	17/09/2018	2018	9	17	22	0	0	33.60916667	16.8796667	290.0296667	11.83127572	139.9790852	514.9745948	1001.5	402.4093	16.7885	0.4044574387018373	30.741767433761297	0.22202762874320411	0.16720842124137536
96	-5.027979	50.216161	17/09/2018 23:00	17/09/2018	2018	9	17	23	0	0	33.73628333	16.844	289.994	11.31687243	128.0716016	488.2123712	1000.7	402.4093	16.773	0.29318337353547824	28.244560993280363	0.2103879962015922	0.167137283612298
97	-5.027979	50.216161	18/09/2018 00:00	18/09/2018	2018	9	18	0	0	0	33.71888333	16.836	289.986	11.83127572	139.9790852		1000.8	402.4093	16.761		30.70719407929429		0.16721121424121538
98	-5.027979	50.216161	18/09/2018 01:00	18/09/2018	2018	9	18	1	0	0	33.63505	16.832	289.982	11.83127572	139.9790852	498.3021656	1001.4	402.4093	16.79233333	0.3481508456817976	30.70402949788176	0.2146568079744794	0.16741126569885612
99	-5.027979	50.216161	18/09/2018 02:00	18/09/2018	2018	9	18	2	0	0	33.48443333	16.8916667	290.0416667	10.80246914	116.6933394	511.300682	1002.2	402.4093	16.86783333	0.32666528008051476	25.910452994208	0.21991249406992222	0.16738136564954795
100	-5.027979	50.216161	18/09/2018 03:00	18/09/2018	2018	9	18	3	0	0	33.29256667	16.975	290.125	9.773662551	95.52447967	534.051775	1003.2	402.4093	16.927	0.3219208274799032	21.52847736935948	0.22960786777337033	0.16730263558470992
101	-5.027979	50.216161	18/09/2018 04:00	18/09/2018	2018	9	18	4	0	0	33.21518333	17.0186667	290.1686667	10.28806584	105.8442988	547.6712511	1004.4	402.4093	16.979	0.3861698753871356	23.72217724252019	0.2351835112263384	0.16735495017156662
102	-5.027979	50.216161	18/09/2018 05:00	18/09/2018	2018	9	18	5	0	0	33.13948333	17.038	290.188	9.259259259	85.73388203	556.4148279	1005.5	402.4093	16.995	0.33419422145754324	19.496304096974576	0.23893551981884378	0.16751296117318504
103	-5.027979	50.216161	18/09/2018 06:00	18/09/2018	2018	9	18	6	0	0	33.09706667	17.046	290.196	8.230452675	67.74035123	583.5227408	1006.5	402.4093	16.983	0.3126458185273741	15.676168438925577	0.2507810185672916	0.16768093479324855
104	-5.027979	50.216161	18/09/2018 07:00	18/09/2018	2018	9	18	7	0	0	33.12848333	17.0301667	290.1801667	8.230452675	67.74035123	594.5604595	1007.5	402.4093	16.955	0.3302797291903251	15.669795329490634	0.2557255802916306	0.1679027651650622
105	-5.027979	50.216161	18/09/2018 08:00	18/09/2018	2018	9	18	8	0	0	33.14408333	16.9948333	290.1448333	7.201646091	51.86370641	586.4085148	1008.2	402.4093	16.89966667	0.24836470843341976	12.250266100412402	0.25266438621002013	0.16818842925337266
106	-5.027979	50.216161	18/09/2018 09:00	18/09/2018	2018	9	18	9	0	0	33.2588	16.943	290.093	8.230452675	67.74035123	567.7011031	1008.7	402.4093	16.9035	0.2845422397528211	15.634722401321621	0.2442641204140844	0.1684333742579176
107	-5.027979	50.216161	18/09/2018 10:00	18/09/2018	2018	9	18	10	0	0	33.27616667	17.0146667	290.1646667	8.230452675	67.74035123	553.3131499	1009.2	402.4093	16.931	0.2625729000367952	15.663557829312794	0.23798124326838027	0.16813416496884476
108	-5.027979	50.216161	18/09/2018 11:00	18/09/2018	2018	9	18	11	0	0	33.3665	17.011	290.161	9.259259259	85.73388203	518.263841	1009.8	402.4093	19.032	0.16992476727965167	19.482801854716854	0.20451183836092382	0.16817107644459806
109	-5.027979	50.216161	18/09/2018 12:00	18/09/2018	2018	9	18	12	0	0		-273.15		8.744855967	76.47250588		1010.0	402.4093					
